"Track file for silverstone","2020-07-01 19:31:18",0.000,4,1,v3"
"dist","pos_z","pos_x","pos_y","drs","sector" 
108.06201171875,-398.1327819824219,257.5719299316406,-2.799581527709961,0,0
110.74169921875,-396.54852294921875,255.41537475585938,-2.7672555446624756,0,0
113.42724609375,-394.96160888671875,253.25486755371094,-2.7351133823394775,0,0
116.11865234375,-393.37213134765625,251.09039306640625,-2.703913450241089,0,0
118.81396484375,-391.7801208496094,248.9219207763672,-2.6740739345550537,0,0
121.51318359375,-390.1856689453125,246.74942016601562,-2.6458451747894287,0,0
124.21630859375,-388.5888671875,244.57293701171875,-2.619370222091675,0,0
126.92529296875,-386.9897766113281,242.3924560546875,-2.5937247276306152,0,0
129.64013671875,-385.3883056640625,240.2079620361328,-2.566744804382324,0,0
132.35693359375,-383.78448486328125,238.01968383789062,-2.5373775959014893,0,0
135.07958984375,-382.17828369140625,235.82769775390625,-2.5067076683044434,0,0
137.80615234375,-380.56988525390625,233.63197326660156,-2.4759271144866943,0,0
140.53662109375,-378.9591064453125,231.43251037597656,-2.4450888633728027,0,0
143.27099609375,-377.3462829589844,229.22926330566406,-2.4138474464416504,0,0
146.03271484375,-375.7313537597656,227.02207946777344,-2.3817641735076904,0,0
148.77685546875,-374.10198974609375,224.79371643066406,-2.3487954139709473,0,0
151.52294921875,-372.4837646484375,222.57875061035156,-2.315955638885498,0,0
154.28466796875,-370.8641357421875,220.35972595214844,-2.282891273498535,0,0
157.04052734375,-369.23712158203125,218.1282196044922,-2.248389720916748,0,0
159.80029296875,-367.614990234375,215.90090942382812,-2.212127208709717,0,0
162.56396484375,-365.99188232421875,213.6694793701172,-2.1748692989349365,0,0
165.32958984375,-364.36810302734375,211.43431091308594,-2.137345552444458,0,0
168.10888671875,-362.74432373046875,209.19642639160156,-2.099658966064453,0,0
170.87841796875,-361.11370849609375,206.9469451904297,-2.0616397857666016,0,0
173.64990234375,-359.489501953125,204.7041015625,-2.023869514465332,0,0
176.42333984375,-357.864990234375,202.45892333984375,-1.9863017797470093,0,0
179.20068359375,-356.2401428222656,200.21139526367188,-1.9488283395767212,0,0
181.97802734375,-354.6148681640625,197.961669921875,-1.9113202095031738,0,0
184.75732421875,-352.9891052246094,195.70974731445312,-1.874031901359558,0,0
187.54052734375,-351.3628845214844,193.4557647705078,-1.8373337984085083,0,0
190.32373046875,-349.7360534667969,191.19969177246094,-1.801081895828247,0,0
193.11865234375,-348.10870361328125,188.94155883789062,-1.7647342681884766,0,0
195.90771484375,-346.4753723144531,186.6737060546875,-1.7274576425552368,0,0
198.69677734375,-344.8471984863281,184.41134643554688,-1.6893203258514404,0,0
201.48779296875,-343.2190246582031,182.14678955078125,-1.6508336067199707,0,0
204.31787109375,-341.5908508300781,179.87986755371094,-1.6126199960708618,0,0
207.11279296875,-339.94189453125,177.581298828125,-1.5741256475448608,0,0
209.90966796875,-338.3140869140625,175.3094940185547,-1.5357125997543335,0,0
212.70849609375,-336.6864929199219,173.0353240966797,-1.4966740608215332,0,0
215.50927734375,-335.0590515136719,170.75881958007812,-1.4574679136276245,0,0
218.31201171875,-333.4319152832031,168.4799346923828,-1.418372631072998,0,0
221.11474609375,-331.80511474609375,166.1986083984375,-1.3790684938430786,0,0
223.91943359375,-330.1788024902344,163.91481018066406,-1.3391708135604858,0,0
226.72607421875,-328.5530700683594,161.6284942626953,-1.2991918325424194,0,0
229.53466796875,-326.9280090332031,159.339599609375,-1.2594316005706787,0,0
232.34326171875,-325.3036804199219,157.04808044433594,-1.2198083400726318,0,0
235.15771484375,-323.6803894042969,154.75439453125,-1.180407166481018,0,0
237.97216796875,-322.0556945800781,152.45516967773438,-1.1409870386123657,0,0
240.78857421875,-320.4324035644531,150.15440368652344,-1.1010690927505493,0,0
243.61474609375,-318.8096618652344,147.85105895996094,-1.0606822967529297,0,0
246.43505859375,-317.1832580566406,145.53916931152344,-1.0198864936828613,0,0
249.25927734375,-315.5615539550781,143.2307586669922,-0.9791104793548584,0,0
252.12255859375,-313.9388427734375,140.9175567626953,-0.9384760856628418,0,0
254.95068359375,-312.2951965332031,138.57106018066406,-0.8972093462944031,0,0
257.77685546875,-310.67425537109375,136.25326538085938,-0.8556651473045349,0,0
260.60498046875,-309.055419921875,133.93446350097656,-0.8124579787254333,0,0
263.43505859375,-307.437744140625,131.6128692626953,-0.7670919895172119,0,0
266.26708984375,-305.82147216796875,129.28834533691406,-0.7200714945793152,0,0
269.10107421875,-304.20672607421875,126.9607925415039,-0.6727023124694824,0,0
271.93505859375,-302.5937194824219,124.63008117675781,-0.62554931640625,0,0
274.77099609375,-300.9825439453125,122.2961196899414,-0.5777854919433594,0,0
277.60888671875,-299.37310791015625,119.95903778076172,-0.5291382074356079,0,0
280.44677734375,-297.76544189453125,117.618896484375,-0.4804227948188782,0,0
283.28857421875,-296.1593017578125,115.27581787109375,-0.4300963282585144,0,0
286.13037109375,-294.5542907714844,112.92994689941406,-0.3790909945964813,0,0
288.97412109375,-292.9502868652344,110.58174896240234,-0.3295847177505493,0,0
291.81787109375,-291.34710693359375,108.23116302490234,-0.28466999530792236,0,0
294.66552734375,-289.7442626953125,105.87808227539062,-0.23670433461666107,0,0
297.51318359375,-288.1417236328125,103.52310180664062,-0.18441258370876312,0,0
300.36474609375,-286.53875732421875,101.16577911376953,-0.13491210341453552,0,0
303.22216796875,-284.935546875,98.80655670166016,-0.09109881520271301,0,0
306.07568359375,-283.32843017578125,96.44097900390625,-0.04861137643456459,0,0
308.93115234375,-281.72344970703125,94.07902526855469,-0.0015641404315829277,0,0
311.78662109375,-280.11590576171875,91.71583557128906,0.04969063401222229,0,0
314.64599609375,-278.5066833496094,89.3534164428711,0.1008700430393219,0,0
317.54052734375,-276.8935852050781,86.98976135253906,0.1472041755914688,0,0
320.39794921875,-275.2584228515625,84.6004638671875,0.18951091170310974,0,0
323.25732421875,-273.6376953125,82.24337768554688,0.23503397405147552,0,0
326.11865234375,-272.0093994140625,79.89087677001953,0.28326284885406494,0,0
328.97802734375,-270.3699035644531,77.54513549804688,0.3269009590148926,0,0
331.83740234375,-268.7167663574219,75.20984649658203,0.37572064995765686,0,0
334.69677734375,-267.04681396484375,72.88707733154297,0.4285335838794708,0,0
337.55615234375,-265.3572692871094,70.57877349853516,0.48037880659103394,0,0
340.40576171875,-263.6462707519531,68.28740692138672,0.5328071117401123,0,0
343.25146484375,-261.91259765625,66.01459503173828,0.5854195356369019,0,0
346.09326171875,-260.15411376953125,63.76115036010742,0.6363147497177124,0,0
348.93310546875,-258.37103271484375,61.530399322509766,0.6893296241760254,0,0
351.77099609375,-256.5619201660156,59.32231903076172,0.740699827671051,0,0
354.61279296875,-254.72561645507812,57.13835906982422,0.7898045778274536,0,0
357.44287109375,-252.85610961914062,54.97430419921875,0.8390299081802368,0,0
360.28076171875,-250.9635009765625,52.84421157836914,0.8895092606544495,0,0
363.09716796875,-249.0335693359375,50.73067855834961,0.9388411641120911,0,0
365.90771484375,-247.08828735351562,48.65811538696289,0.9859950542449951,0,0
368.71044921875,-245.11651611328125,46.615108489990234,1.0275516510009766,0,0
371.50341796875,-243.11538696289062,44.604522705078125,1.0661948919296265,0,0
374.28466796875,-241.0844268798828,42.631813049316406,1.1119464635849,0,0
377.04248046875,-239.0222625732422,40.69919967651367,1.1625821590423584,0,0
379.80615234375,-236.9348602294922,38.81477737426758,1.2185642719268799,0,0
382.53662109375,-234.8039093017578,36.96223068237305,1.2785104513168335,0,0
385.25341796875,-232.65992736816406,35.16341781616211,1.3401329517364502,0,0
387.96044921875,-230.4925994873047,33.39997100830078,1.3925718069076538,0,0
390.65576171875,-228.30255126953125,31.670751571655273,1.4333524703979492,0,0
393.33935546875,-226.08865356445312,29.978605270385742,1.4655014276504517,0,0
396.00732421875,-223.84814453125,28.325502395629883,1.492679238319397,0,0
398.65771484375,-221.5834503173828,26.714555740356445,1.5185822248458862,0,0
401.29833984375,-219.29556274414062,25.144981384277344,1.5406038761138916,0,0
404.13037109375,-216.9808349609375,23.614227294921875,1.5600314140319824,0,0
407.07958984375,-214.64222717285156,22.12495994567871,1.5794379711151123,0,0
410.07763671875,-212.27980041503906,20.677099227905273,1.6007415056228638,0,0
413.13427734375,-209.89871215820312,19.27201271057129,1.623422384262085,0,0
416.26904296875,-207.49911499023438,17.908798217773438,1.6467921733856201,0,0
419.48779296875,-205.07708740234375,16.583620071411133,1.6717134714126587,0,0
422.77294921875,-202.63731384277344,15.296048164367676,1.6991807222366333,0,0
425.98193359375,-200.1833953857422,14.044414520263672,1.7257975339889526,0,0
429.16943359375,-197.71932983398438,12.826650619506836,1.7571951150894165,0,0
432.33740234375,-195.2395477294922,11.63680648803711,1.7829705476760864,0,0
435.48583984375,-192.7476806640625,10.474678993225098,1.800153374671936,0,0
438.62255859375,-190.24972534179688,9.340697288513184,1.807970404624939,0,0
441.76513671875,-187.73953247070312,8.242674827575684,1.8191945552825928,0,0
444.61474609375,-185.20616149902344,7.185360431671143,1.8440192937850952,0,0
447.41748046875,-182.66693115234375,6.173574924468994,1.8728853464126587,0,0
450.20458984375,-180.11752319335938,5.19581413269043,1.8926681280136108,0,0
452.99169921875,-177.55712890625,4.255111217498779,1.9020416736602783,0,0
455.75927734375,-174.97384643554688,3.3608293533325195,1.913771629333496,0,0
458.51513671875,-172.3845977783203,2.52069354057312,1.9383773803710938,0,0
461.26318359375,-169.7869415283203,1.7267379760742188,1.9608169794082642,0,0
464.01318359375,-167.17872619628906,0.9773134589195251,1.9794151782989502,0,0
466.75341796875,-164.5541534423828,0.27284252643585205,1.9977010488510132,0,0
469.48193359375,-161.9266357421875,-0.38231611251831055,2.0194973945617676,0,0
472.20263671875,-159.28907775878906,-0.991900622844696,2.04196834564209,0,0
474.91357421875,-156.63803100585938,-1.557866096496582,2.064143419265747,0,0
477.61083984375,-153.9806671142578,-2.079141855239868,2.0859005451202393,0,0
480.30224609375,-151.32281494140625,-2.5546202659606934,2.108506202697754,0,0
482.98779296875,-148.65911865234375,-2.9858150482177734,2.1324093341827393,0,0
485.66748046875,-145.99012756347656,-3.3731353282928467,2.1575117111206055,0,0
488.32958984375,-143.30735778808594,-3.718287944793701,2.1837446689605713,0,0
490.98583984375,-140.6299285888672,-4.019453048706055,2.210434675216675,0,0
493.64208984375,-137.9495849609375,-4.277890682220459,2.2392923831939697,0,0
496.29833984375,-135.26573181152344,-4.494637966156006,2.2693588733673096,0,0
498.95263671875,-132.57669067382812,-4.671182632446289,2.2992494106292725,0,0
501.60888671875,-129.88705444335938,-4.807660102844238,2.328639268875122,0,0
504.25927734375,-127.19166564941406,-4.904152870178223,2.359842538833618,0,0
506.90966796875,-124.50289916992188,-4.961408615112305,2.3920481204986572,0,0
509.57568359375,-121.81365203857422,-4.980871200561523,2.4244863986968994,0,0
512.25732421875,-119.12205505371094,-4.963367462158203,2.4573049545288086,0,0
514.94287109375,-116.42951965332031,-4.909783363342285,2.491015911102295,0,0
517.62841796875,-113.73374938964844,-4.8211750984191895,2.5256502628326416,0,0
520.31396484375,-111.04541015625,-4.699472904205322,2.560476541519165,0,0
523.01513671875,-108.3577880859375,-4.545928955078125,2.595688581466675,0,0
525.71044921875,-105.66056823730469,-4.3611226081848145,2.632333755493164,0,0
528.40576171875,-102.97235107421875,-4.147940158843994,2.6708898544311523,0,0
531.10302734375,-100.28707885742188,-3.9081149101257324,2.7107062339782715,0,0
533.80224609375,-97.60247802734375,-3.6435673236846924,2.7500693798065186,0,0
536.51123046875,-94.91838073730469,-3.356224536895752,2.787416696548462,0,0
539.22021484375,-92.22905731201172,-3.0468599796295166,2.822592258453369,0,0
541.92529296875,-89.5411376953125,-2.7175066471099854,2.856590747833252,0,0
544.63427734375,-86.85777282714844,-2.3706512451171875,2.8906993865966797,0,0
547.34716796875,-84.17354583740234,-2.0090153217315674,2.924867868423462,0,0
550.06591796875,-81.48512268066406,-1.6364450454711914,2.9580399990081787,0,0
552.78271484375,-78.79212188720703,-1.258299708366394,2.9892313480377197,0,0
555.50146484375,-76.10181427001953,-0.8815175294876099,3.018550157546997,0,0
558.22607421875,-73.40882110595703,-0.5112438201904297,3.046344757080078,0,0
560.95458984375,-70.70745086669922,-0.15228316187858582,3.0718958377838135,0,0
563.68115234375,-67.99944305419922,0.18994583189487457,3.0938968658447266,0,0
566.40576171875,-65.2933120727539,0.5099733471870422,3.1122467517852783,0,0
569.13427734375,-62.58368682861328,0.8047060370445251,3.1285204887390137,0,0
571.86474609375,-59.86815643310547,1.0715279579162598,3.1443982124328613,0,0
574.59326171875,-57.14646530151367,1.3086180686950684,3.1605167388916016,0,0
577.32177734375,-54.423194885253906,1.5145033597946167,3.176856517791748,0,0
580.10107421875,-51.6951904296875,1.6887884140014648,3.1935195922851562,0,0
582.90380859375,-48.969322204589844,1.8306350708007812,3.2104318141937256,0,0
585.71435546875,-46.23908233642578,1.9399746656417847,3.2277235984802246,0,0
588.52490234375,-43.502811431884766,2.016139507293701,3.2462189197540283,0,0
591.33544921875,-40.76945495605469,2.0578713417053223,3.267993450164795,0,0
594.14990234375,-38.03876495361328,2.0651779174804688,3.2925069332122803,0,0
596.97412109375,-35.308311462402344,2.038583755493164,3.3192036151885986,0,0
599.81005859375,-32.576942443847656,1.9776268005371094,3.346574068069458,0,0
602.65380859375,-29.84146499633789,1.8811042308807373,3.375469923019409,0,0
605.50537109375,-27.10833168029785,1.7480679750442505,3.4070653915405273,0,0
608.36083984375,-24.37923812866211,1.5777192115783691,3.443798065185547,0,0
611.21240234375,-21.65816879272461,1.3699376583099365,3.483976364135742,0,0
614.07373046875,-18.940860748291016,1.1239514350891113,3.5253138542175293,0,0
616.92138671875,-16.216428756713867,0.8380557298660278,3.5679736137390137,0,0
619.76904296875,-13.507671356201172,0.5144618153572083,3.6106789112091064,0,0
622.61865234375,-10.805625915527344,0.15394875407218933,3.6515731811523438,0,0
625.47216796875,-8.10953426361084,-0.24223285913467407,3.687412738800049,0,0
628.33349609375,-5.419405460357666,-0.6738165020942688,3.718205451965332,0,0
631.20263671875,-2.7329094409942627,-1.1427631378173828,3.7491707801818848,0,0
634.09326171875,-0.05139964818954468,-1.6494249105453491,3.7846834659576416,0,0
636.98583984375,2.614917278289795,-2.1892569065093994,3.8253090381622314,0,0
639.87060546875,5.273681163787842,-2.7614872455596924,3.8664658069610596,0,0
642.75927734375,7.926709175109863,-3.3659017086029053,3.9084036350250244,0,0
645.63623046875,10.5794677734375,-4.000575542449951,3.9464011192321777,0,0
648.50732421875,13.219261169433594,-4.663553237915039,3.98061466217041,0,0
651.37646484375,15.84738540649414,-5.359899997711182,4.020345687866211,0,0
654.24755859375,18.46651840209961,-6.09052038192749,4.065514087677002,0,0
657.13232421875,21.07461166381836,-6.855226993560791,4.109534740447998,0,0
660.00927734375,23.68060874938965,-7.657487869262695,4.150595664978027,0,0
662.86474609375,26.264617919921875,-8.492913246154785,4.189594745635986,0,0
665.70654296875,28.835311889648438,-9.363770484924316,4.224748611450195,0,0
668.54638671875,31.392057418823242,-10.272424697875977,4.256994724273682,0,0
671.36865234375,33.94140625,-11.224700927734375,4.290914535522461,0,0
674.18310546875,36.46605682373047,-12.212385177612305,4.325869560241699,0,0
676.99169921875,38.97338104248047,-13.239110946655273,4.36240816116333,0,0
679.79833984375,41.462059020996094,-14.304156303405762,4.401262283325195,0,0
682.60498046875,43.935665130615234,-15.407421112060547,4.440971851348877,0,0
685.41162109375,46.39268493652344,-16.54804039001465,4.479465484619141,0,0
688.18505859375,48.82986068725586,-17.724849700927734,4.517408847808838,0,0
690.93701171875,51.247074127197266,-18.938251495361328,4.5557026863098145,0,0
693.68505859375,53.64194107055664,-20.187252044677734,4.595547676086426,0,0
696.43115234375,56.017852783203125,-21.472986221313477,4.636066913604736,0,0
699.16943359375,58.37736892700195,-22.79665756225586,4.676239013671875,0,0
701.90380859375,60.712196350097656,-24.15345001220703,4.716147422790527,0,0
704.63818359375,63.02472686767578,-25.544343948364258,4.756069660186768,0,0
707.36669921875,65.31886291503906,-26.971214294433594,4.796303749084473,0,0
710.09716796875,67.58854675292969,-28.429462432861328,4.836548328399658,0,0
712.82568359375,69.83818054199219,-29.920957565307617,4.876673698425293,0,0
715.53466796875,72.06367492675781,-31.441898345947266,4.916612148284912,0,0
718.22998046875,74.26908874511719,-32.993534088134766,4.956584930419922,0,0
720.92529296875,76.4579086303711,-34.57635498046875,4.995133876800537,0,0
723.62255859375,78.62550354003906,-36.18500518798828,5.031120777130127,0,0
726.31982421875,80.77336883544922,-37.81865310668945,5.0647149085998535,0,0
729.02294921875,82.90384674072266,-39.477115631103516,5.0968403816223145,0,0
731.73388671875,85.01943969726562,-41.1601448059082,5.12833309173584,0,0
734.43896484375,87.12432861328125,-42.86845779418945,5.159246921539307,0,0
737.14404296875,89.20770263671875,-44.590641021728516,5.189091682434082,0,0
739.85302734375,91.27796173095703,-46.33140563964844,5.217602729797363,0,0
742.56982421875,93.3374252319336,-48.09122085571289,5.244523525238037,0,0
745.28076171875,95.38843536376953,-49.87130355834961,5.269804000854492,0,0
747.99365234375,97.42333221435547,-51.66441345214844,5.293019771575928,0,0
750.70654296875,99.44523620605469,-53.47296142578125,5.314105033874512,0,0
753.43115234375,101.45513916015625,-55.297760009765625,5.333093643188477,0,0
756.14990234375,103.45968627929688,-57.14478302001953,5.3503265380859375,0,0
758.86669921875,105.4483642578125,-59.00362014770508,5.366153717041016,0,0
761.58544921875,107.4233627319336,-60.875038146972656,5.38085412979126,0,0
764.30419921875,109.38787841796875,-62.76054382324219,5.39466667175293,0,0
767.03271484375,111.343017578125,-64.65894317626953,5.408090591430664,0,0
769.75927734375,113.29457092285156,-66.5733871459961,5.421944618225098,0,0
772.48388671875,115.23876190185547,-68.49742889404297,5.436869144439697,0,0
775.21044921875,117.17376708984375,-70.42626953125,5.45297384262085,0,0
777.94482421875,119.10481262207031,-72.36243438720703,5.47017240524292,0,0
780.67919921875,121.03753662109375,-74.30937957763672,5.488009452819824,0,0
783.41162109375,122.96685028076172,-76.26016235351562,5.505915641784668,0,0
786.14599609375,124.89193725585938,-78.21247100830078,5.523527145385742,0,0
788.88818359375,126.8168716430664,-80.16902160644531,5.540781497955322,0,0
791.63232421875,128.7443084716797,-82.13121795654297,5.557895660400391,0,0
794.37646484375,130.6734619140625,-84.09693908691406,5.575079441070557,0,0
797.12060546875,132.6019744873047,-86.06241607666016,5.592397689819336,0,0
799.86474609375,134.53091430664062,-88.02720642089844,5.610052108764648,0,0
802.59326171875,136.46133422851562,-89.9905014038086,5.628389835357666,0,0
805.29443359375,138.3836212158203,-91.94034576416016,5.647172927856445,0,0
807.96240234375,140.288818359375,-93.86582946777344,5.666021347045898,0,0
810.57568359375,142.1736297607422,-95.7621841430664,5.686888694763184,0,0
813.14990234375,144.026123046875,-97.61616516113281,5.705676078796387,0,0
815.68701171875,145.85519409179688,-99.43468475341797,5.724029541015625,0,0
818.17724609375,147.6651611328125,-101.22026824951172,5.744086742401123,0,0
820.62646484375,149.44810485839844,-102.9644775390625,5.764837741851807,0,0
823.03466796875,151.20901489257812,-104.6705093383789,5.785619735717773,0,0
825.39794921875,152.9481964111328,-106.33719635009766,5.807579517364502,0,0
827.73193359375,154.6663055419922,-107.96258544921875,5.832231521606445,0,0
830.01708984375,156.37452697753906,-109.55463409423828,5.859766006469727,0,0
832.26123046875,158.05587768554688,-111.09893798828125,5.885456085205078,0,0
834.46826171875,159.71852111816406,-112.60674285888672,5.9048051834106445,0,0
836.63427734375,161.36180114746094,-114.07798767089844,5.917301654815674,0,0
838.75537109375,162.98556518554688,-115.50857543945312,5.928747177124023,0,0
840.83349609375,164.59005737304688,-116.89368438720703,5.9448041915893555,0,0
842.88037109375,166.1787109375,-118.23223876953125,5.963766098022461,0,0
844.89794921875,167.75674438476562,-119.53217315673828,5.979863166809082,0,0
846.88232421875,169.32666015625,-120.79874420166016,5.9914774894714355,0,0
848.82763671875,170.8851318359375,-122.02876281738281,5.999114990234375,0,0
850.73974609375,172.42764282226562,-123.21624755859375,6.005281448364258,0,0
852.61865234375,173.95970153808594,-124.364013671875,6.011059761047363,0,0
854.46435546875,175.48252868652344,-125.47354125976562,6.015382289886475,0,0
856.26904296875,176.99752807617188,-126.5466079711914,6.017251491546631,0,0
858.03857421875,178.5048065185547,-127.58341979980469,6.0184326171875,0,0
859.77880859375,179.99905395507812,-128.578857421875,6.017830848693848,0,0
861.48779296875,181.4862518310547,-129.53497314453125,6.01629114151001,0,0
863.17138671875,182.9670867919922,-130.45211791992188,6.014739036560059,0,0
864.82958984375,184.44271850585938,-131.33160400390625,6.012238025665283,0,0
866.45849609375,185.91635131835938,-132.175537109375,6.008179187774658,0,0
868.06201171875,187.3804168701172,-132.97967529296875,6.002678394317627,0,0
869.64013671875,188.84072875976562,-133.74717712402344,5.995941638946533,0,0
871.19677734375,190.29832458496094,-134.47857666015625,5.98817777633667,0,0
872.72216796875,191.75413513183594,-135.17413330078125,5.979616165161133,0,0
874.22216796875,193.20118713378906,-135.8304901123047,5.970773696899414,0,0
875.69482421875,194.6427764892578,-136.4496612548828,5.961694717407227,0,0
877.14404296875,196.0780487060547,-137.03147888183594,5.952564239501953,0,0
878.56005859375,197.50924682617188,-137.57687377929688,5.943817138671875,0,0
879.95068359375,198.9295654296875,-138.08392333984375,5.935535907745361,0,0
881.31591796875,200.34169006347656,-138.55479431152344,5.927379608154297,0,0
882.66748046875,201.74290466308594,-138.98895263671875,5.919588565826416,0,0
884.00732421875,203.1352081298828,-139.38803100585938,5.911899566650391,0,0
885.33544921875,204.51828002929688,-139.75282287597656,5.903959274291992,0,0
886.65380859375,205.8879852294922,-140.08287048339844,5.895592212677002,0,0
887.96630859375,207.2471923828125,-140.37916564941406,5.886926174163818,0,0
889.27294921875,208.5983123779297,-140.6417999267578,5.8783745765686035,0,0
890.57177734375,209.93800354003906,-140.87049865722656,5.869938373565674,0,0
891.86865234375,211.26551818847656,-141.0655059814453,5.861685276031494,0,0
893.16162109375,212.58123779296875,-141.2266387939453,5.854152202606201,0,0
894.45458984375,213.88401794433594,-141.3546142578125,5.8472490310668945,0,0
895.74365234375,215.1767120361328,-141.45045471191406,5.840848445892334,0,0
897.19677734375,216.45106506347656,-141.5140838623047,5.835089206695557,0,0
898.70068359375,217.71189880371094,-141.54611206054688,5.830215930938721,0,0
900.19287109375,218.95472717285156,-141.5469970703125,5.826310634613037,0,0
901.68115234375,220.18109130859375,-141.5182647705078,5.822885990142822,0,0
903.16748046875,221.39378356933594,-141.46031188964844,5.8198137283325195,0,0
904.64794921875,222.59042358398438,-141.37197875976562,5.818096160888672,0,0
906.13427734375,223.7616729736328,-141.2535400390625,5.818498134613037,0,0
907.63232421875,224.91310119628906,-141.10398864746094,5.821848392486572,0,0
909.15380859375,226.04437255859375,-140.9213104248047,5.830688953399658,0,0
910.70849609375,227.1598358154297,-140.71328735351562,5.840757846832275,0,0
912.31396484375,228.26095581054688,-140.4833221435547,5.849527835845947,0,0
914.09326171875,229.3454132080078,-140.23104858398438,5.857388019561768,0,0
915.80029296875,230.41488647460938,-139.9553680419922,5.865056037902832,0,0
917.43701171875,231.47332763671875,-139.6591796875,5.8704071044921875,0,0
919.01904296875,232.51390075683594,-139.3441925048828,5.872795104980469,0,0
920.56201171875,233.53643798828125,-139.00210571289062,5.877475261688232,0,0
922.07177734375,234.5421905517578,-138.6334991455078,5.885062217712402,0,0
923.56591796875,235.53334045410156,-138.24212646484375,5.892800807952881,0,0
925.04443359375,236.51475524902344,-137.82659912109375,5.900116920471191,0,0
926.51708984375,237.48086547851562,-137.38821411132812,5.907559871673584,0,0
927.99560546875,238.42843627929688,-136.9230194091797,5.918440818786621,0,0
929.22021484375,239.3610076904297,-136.43026733398438,5.934126377105713,0,0
930.38427734375,240.2802276611328,-135.91232299804688,5.953282833099365,0,0
931.52294921875,241.18618774414062,-135.37213134765625,5.973509311676025,0,0
932.64208984375,242.07920837402344,-134.8106231689453,5.9935526847839355,0,0
933.74365234375,242.9600830078125,-134.22738647460938,6.013197422027588,0,0
934.83349609375,243.82696533203125,-133.62200927734375,6.033024311065674,0,0
935.90771484375,244.68055725097656,-132.99276733398438,6.053483963012695,0,0
936.97216796875,245.51806640625,-132.34132385253906,6.07453727722168,0,0
938.02880859375,246.33795166015625,-131.66835021972656,6.096270561218262,0,0
939.07763671875,247.14300537109375,-130.9715118408203,6.118721008300781,0,0
940.12060546875,247.9295654296875,-130.25497436523438,6.141225337982178,0,0
941.16162109375,248.70008850097656,-129.5165557861328,6.16376256942749,0,0
942.19873046875,249.45237731933594,-128.75827026367188,6.186331272125244,0,0
